Date,User,Tweet Content,Negative,Neutral,Positive,Most Likely,Maximum Sentiment
21/09/2021,Citi,proud sponsor continue advancing conversations initiatives champion diversity equity inclusion learn citis commitments help close racial wealth gap,0.001858948,0.093030654,0.9051105,0.91,Positive
20/09/2021,Citi,proud helped hyundai motor europe award winning cash management solution addresses cybersecurity machine learning artificial intelligence read automated solution,0.00184053,0.06844777,0.9297117,0.93,Positive
17/09/2021,Citi,cryptocurrencies evolve continue take mindshare across nearly every sector global conglomerates local wallet providers much treasury teams understand compiled factors consider new report,0.008382464,0.58467746,0.40694007,0,Neutral
17/09/2021,Citi,listen dame inga beale ingabeale discusses take systemic risk catastrophe bonds climate change much first road glasgow podcast episode leading november,0.10509084,0.8537313,0.041177876,0,Neutral
16/09/2021,Citi,citi private bank juan carlos madrigal explains miami place weather connectivity,0.031310484,0.92940843,0.03928111,0,Neutral
15/09/2021,Citi,global head hr spoke hrexecmag deampi initiatives priorities including paid parental leave pay equity representation goals programs supporting colleagues health safety wellbeing learn,0.011482837,0.7622427,0.22627433,0,Neutral
15/09/2021,Citi,ceo jane fraser recently shared thoughts returntooffice planning future work including biggest challenges well biggest changes citi making colleagues success bank,0.011080127,0.5399456,0.44897425,0,Neutral
13/09/2021,Citi,proud citi named worlds best bank corporates investment banking emerging markets transition strategy euromoney awards excellence euromoneyafe read awards,0.001646276,0.05923027,0.9391233,0.94,Positive
08/09/2021,Citi,debopama sen asean singapore head treasury trade solutions chats kristy duncan ceo founder women payments career journey leadership help motivate rising stars industry watch,0.005590761,0.5735694,0.42083985,0,Neutral
01/09/2021,Citi,citi crosscurrency sweeps treasury teams pool corporate cash automate currency conversions helping mobilize deploy cash needed learn,0.008570853,0.6354556,0.3559737,0,Neutral
31/08/2021,Citi,nokidhungry worked w artists communities develop murals like johnsvilles citifield embody american kids affected pandemic amp share vision equitable future join pete alonso amp find help,0.060280748,0.68639773,0.25332153,0,Neutral
26/08/2021,Citi,paralympics take center stage citis patrick moran teamciti para athlete scoutbassett sit w nelldd forbes share staring lead conversation amp ultimately build better allies disabilities stareatgreatness,0.012706912,0.5859932,0.40129992,0,Neutral
17/08/2021,Citi,digitization prompting major changes across industries consumer goods sector ecommerce opening chance significantly enhance datadriven cash management garner new level insight read,0.00308664,0.27436092,0.7225525,0.72,Positive
17/08/2021,Citi,starting traditional volleyball transitioning sitting volleyball nicky nieves knows overcome anything way celebrate nickys journey wish best luck paralympics remember share story using stareatgreatness,0.00170621,0.07175865,0.9265352,0.93,Positive
10/08/2021,Citi,time see para athletes like fivetime paralympic gold medalist teamciti member bradsnyderusa achievements time change perceptions people disabilities broadly time stareatgreatness,0.01503625,0.60821855,0.3767452,0,Neutral
09/08/2021,Citi,rt lischq honor collaboration citi foundation pleased share extraordinary journeys nine people,0.001671824,0.10719871,0.89112943,0.89,Positive
05/08/2021,Citi,world trade finance shown remarkable agility amp appetite innovation recent years new tech changing possible amp addressing issues around authenticity trade documents faster flows learn helping clients,0.002808326,0.117374934,0.87981665,0.88,Positive
04/08/2021,Citi,use digital solutions trade finance appears rise increased adoption new technology processes help streamline traditionally manual processes read,0.004252757,0.34322238,0.65252495,0.65,Positive
03/08/2021,Citi,allyship crucial many teamciti athletes journeys paralympics citi stands ally individuals disabilities committed bringing light stories like madiderozarios turn share story stareatgreatness,0.00881606,0.42734694,0.56383693,0.56,Positive
21/07/2021,Citi,meet teamciti athlete madiderozario sharing stareworthy journey time celebrate accomplishments share story stareatgreatness,0.002236583,0.15304303,0.8447204,0.84,Positive
21/07/2021,Citi,today citi foundation announced community orgs across us selected receive unrestricted grant funding total investment work supporting smallbusinesses owned people color amp communities serve,0.001883711,0.31485885,0.6832575,0.68,Positive
20/07/2021,Citi,uae remains key trading hub location connecting asia africa middle east world citi uae trade leadership team share practical insights latest global trade review business uae podcast listen,0.005325846,0.55429953,0.4403746,0,Neutral
14/07/2021,Citi,continue thorough rigorous work refresh strategy across consumer institutional businesses guided four principles outlined earlier year ceo jane fraser information,0.006205832,0.8502971,0.143497,0,Neutral
14/07/2021,Citi,ended quarter standardized basis excess capital return shareholders healthy dividend ongoing stock repurchases ceo jane fraser information,0.005527614,0.77702546,0.21744688,0,Neutral
14/07/2021,Citi,us discussed investing home market demonstrated wellreceived launch custom cash card june ceo jane fraser information,0.002173253,0.27913952,0.71868706,0.72,Positive
14/07/2021,Citi,institutional business saw expected normalization fixed income trading compared striking volatility last year equities franchise particularly strong quarter ceo jane fraser information,0.003889669,0.25541517,0.7406951,0.74,Positive
13/07/2021,Citi,latest investor relations news right email inbox sign citi news alerts,0.013006486,0.8952426,0.091750935,0,Neutral
13/07/2021,Citi,originally fishing village shanghai represents modern part china venessa xu china corporate public sector sales head shows us shanghai country economic financial center,0.03507288,0.934102,0.030825013,0,Neutral
07/07/2021,Citi,part citi commitment close racial wealth gap us action racial equity citi global wealth global investment team announced steps taking embed racial equity asset management read,0.011329679,0.76352525,0.22514507,0,Neutral
07/07/2021,Citi,rt amazinmetsfdn weve teamed citi hitsforhunger virtual fooddrive donate support cityharvest entered,0.008897048,0.6860202,0.30508277,0,Neutral
05/07/2021,Citi,uae become high growth market due part strategic location global trading hub worldclass infrastructure resilience pandemic country well positioned capture new opportunities read,0.003100576,0.11808589,0.8788137,0.88,Positive
01/07/2021,Citi,ceo jane fraser leadership future work outlook makes citi place work wall st learn bloomberg,0.008855505,0.76603806,0.22510646,0,Neutral
30/06/2021,Citi,excited welcome daylight citi impact fund support advancing financial equity inclusion lgbtq community learn,0.000804893,0.017255502,0.9819396,0.98,Positive
30/06/2021,Citi,congratulations citi jacqui lloyd featured pridepowerlist truly honoured humbled included jacqui lloyd svp apprenticeship lead pridemonth,0.000960592,0.030464819,0.96857464,0.97,Positive
24/06/2021,Citi,happening former mets player amp cofounder bankgreenwood ryan glover discussing racial equity across multiple industries progress communities watch live via citi linkedin page,0.004570873,0.8656259,0.12980326,0,Neutral
24/06/2021,Citi,heels juneteenth talking former mets player amp cofounder bankgreenwood ryan glover work advance racial equity amp progress communities watch live citis linkedin page today et,0.007400202,0.8194972,0.17310268,0,Neutral
24/06/2021,Citi,acceleration digital pandemic may jumpstart new wave automation meaning jobs future need ones sheltered automation offshoring read future work latest citi gps report,0.041168828,0.6504241,0.30840716,0,Neutral
22/06/2021,Citi,rt tpinsights excited host linkedin live discussion citi tpg samsungnext softbankgroup future,0.001299423,0.12165029,0.87705016,0.88,Positive
22/06/2021,Citi,okay stare recognizing greatness citi helping change perceptions people disabilities highlighting stories teamciti athletes share stareworthy story stareatgreatness,0.004510619,0.2869961,0.7084931,0.71,Positive
21/06/2021,Citi,proud share citi innovation labs recognized global finance one best financial innovation labs read innovation labs achieved great honor,0.001169856,0.023256281,0.97557384,0.98,Positive
21/06/2021,Citi,celebrate juneteenth join us thursday et conversation racial equity across multiple industries progress communities former new york met amp ryan glover cofounder bankgreenwood linkedin live,0.001417515,0.24088097,0.75770164,0.76,Positive
16/06/2021,Citi,tokens triumph accounts tokens desirable forms money based current news future might digital choice stablecoins central bank digital currencies amp tokenization regulated liabilities read,0.017919471,0.7510276,0.23105294,0,Neutral
15/06/2021,Citi,citi foundation proud partnering tmcfhbcu support next generation leaders hbcus join us juneteenth students tmcf take citi instagram account share stories read,0.001247885,0.13028386,0.86846834,0.87,Positive
14/06/2021,Citi,join opeyemi olomo citi trade team economistevents globaltrade virtual week discuss aligning flow goods funds provide efficiencies econglobaltrade register free,0.011715945,0.69052505,0.29775915,0,Neutral
10/06/2021,Citi,part racialequity efforts citi foundation expanding community progressmakers initiative investment us nonprofits connecting communities color greater social amp economic opportunity learn,0.005078494,0.46369186,0.53122973,0.53,Positive
09/06/2021,Citi,rise receivables finance optimum working capital solution continues emerge growing trend trade sanjeev ganjoo kunal bist share insights changing landscape learn,0.009815213,0.6905821,0.29960266,0,Neutral
09/06/2021,Citi,rt cfefund thank barronsonline recognizing summerjobsconnect proud city county summerjobsconnect partners,0.001508671,0.07405164,0.92443967,0.92,Positive
03/06/2021,Citi,proud share citi earned wellhealthsafety certification wellcertified buildings globally citi management latest efforts ensure health amp safety colleagues customers learn,0.001811985,0.064705364,0.9334827,0.93,Positive
02/06/2021,Citi,tyler dickson global cohead banking capital markets advisory speaks bloombergtv new global healthcare consumer amp wellness investment banking group,0.011328965,0.9129164,0.07575454,0,Neutral
01/06/2021,Citi,past year unlike spotlighting impact pandemic need create equitable inclusive society proud progress made strengthen dei efforts advance racial equity learn,0.040870443,0.4366636,0.52246606,0.52,Positive
27/05/2021,Citi,today citi announced million equity program support five firms majorityowned individuals color focused affordable workforce housing projects,0.002203912,0.47364694,0.52414924,0.52,Positive
24/05/2021,Citi,excited partnering city la provide banking services opportunityla program citi start saving platform helping young students get early start saving amp putting path higher education,0.001336622,0.04864602,0.9500174,0.95,Positive
24/05/2021,Citi,citi work mdis like optus bank helps expand banking amp capital access communities color harold butler explains equity investments enable mdi partners lend amp support diverse entrepreneurs,0.003432138,0.32021746,0.6763503,0.68,Positive
21/05/2021,Citi,disruption pandemic shown critically important firms invest resilience next step asset management firms operational resilience journey learn,0.05542207,0.6158319,0.32874608,0,Neutral
20/05/2021,Citi,thrilled join ct office treasurer fordfoundation corporate call action coalition equity amp opportunity initiative drive inclusion racial equity financial services industry learn,0.005351802,0.5084132,0.48623505,0,Neutral
18/05/2021,Citi,weve named one top companies annual list best corporate citizens recognition ongoing esg leadership transparency,0.002003692,0.11889506,0.8791013,0.88,Positive
17/05/2021,Citi,small business owners pivot adapt complex challenges face future join us live webinar experts world finance law share insight best practices path forward register,0.006033236,0.52394193,0.4700249,0,Neutral
17/05/2021,Citi,today citi signed hrc business statement opposing antilgbtq state legislation reiterating belief people fundamental right equality learn,0.20039904,0.7514548,0.04814613,0,Neutral
14/05/2021,Citi,citibank branch marine view plaza citi bike hoboken proud deep ties mile square city week area director michelle montgomery branch manager rene mondol helped celebrate citibikenyc expansion hoboken,0.001098403,0.071726665,0.9271749,0.93,Positive
13/05/2021,Citi,adoption digital payments continues increase spring citi offers choice range local payment methods enables clients drive business growth,0.001750258,0.1480241,0.8502257,0.85,Positive
13/05/2021,Citi,congratulations titi cole making year empowerib ethnic minority executives role model list honors individuals committed creating diverse inclusive workplace,0.001558343,0.04625492,0.9521867,0.95,Positive
13/05/2021,Citi,case missed talent diversity report brings life work done advance diversity equity inclusion support wellbeing safety colleagues learn,0.015656704,0.38020977,0.60413355,0.6,Positive
12/05/2021,Citi,talent amp diversity report reflects work done past year deepen dei initiatives support colleagues wellbeing safety advance racial equity use corporate voice drive change learn,0.007232451,0.46936786,0.52339965,0.52,Positive
11/05/2021,Citi,interview energy sector specialists citi treasury trade solutions team share views industry developments implications treasury finance digitisation critical success discover,0.015659885,0.82096547,0.1633747,0,Neutral
11/05/2021,Citi,learn future money citis global sector head banks research ronit ghose listen changeofficer podcast,0.048721433,0.87686604,0.07441253,0,Neutral
05/05/2021,Citi,citicanada pleased share details citizenship efforts annual public accountability statement philanthropy volunteerism sustainability people learn enabling progress communities serve,0.001694142,0.10950481,0.88880116,0.89,Positive
30/04/2021,Citi,stay safe online beware scammers may pressure provide personal information citi contact ask account number security word pin number online user id password one time passcode used authentication,0.30565837,0.6633334,0.03100823,0,Neutral
30/04/2021,Citi,citi half way million commitment mdis equity investments revenue generation amp capacity building opportunities approach aims help embed racial equity financial services industry read,0.005662028,0.5012201,0.4931178,0,Neutral
29/04/2021,Citi,global head private banking ida liu speaks bloombergtv trends wealth key investment opportunities wall street tackle diversity challenges,0.02249444,0.8059381,0.17156759,0,Neutral
29/04/2021,Citi,excellence accountability empathy citi ceo jane fraser describes attributes wants define future bank,0.0192172,0.83463746,0.14614524,0,Neutral
28/04/2021,Citi,thrilled recognized linkedintopcompanies list top workplace professionals grow careers us learn,0.001809667,0.088643976,0.9095464,0.91,Positive
28/04/2021,Citi,dedicating fund making equity investments minority womenowned companies like medhaul citi working make startup world inclusive equitable says plybeah read esg executive summary,0.0076774,0.6203246,0.3719979,0,Neutral
28/04/2021,Citi,action racial equity billion initiative addressing biggest barriers prevent people color building generational wealth learn initiative progress made goals,0.027791822,0.48753262,0.48467556,0,Neutral
27/04/2021,Citi,africa continental free trade area stronger together leaving one behind hear podcast agreement benefits,0.01273473,0.3255637,0.6617016,0.66,Positive
27/04/2021,Citi,holding annual stockholders meeting virtually today read ceo jane fraser remarks,0.022990612,0.94506127,0.031947963,0,Neutral
26/04/2021,Citi,join vision webinar hosted ftlive discuss future technology connectivity affect economic geopolitical business worlds well personal lives register,0.008736149,0.6346873,0.3565765,0,Neutral
26/04/2021,Citi,today citi citi foundation announced initial results generated billion action racial equity initiative help close racial wealth gap increase economic mobility us learn,0.003293925,0.32122856,0.67547745,0.68,Positive
22/04/2021,Citi,citi one first international banks banking license portugal listen citi jose miguel chambel isabel charraz makes lisbon attractive city technology renewable energy digitisation,0.005519875,0.40641555,0.5880644,0.59,Positive
22/04/2021,Citi,episode cary kochman citi global cohead mampa speaks keith tuffley citi global cohead sustainability amp corporate transitions group critical role esg plays current amp future economies listen,0.04333963,0.9103428,0.046317536,0,Neutral
21/04/2021,Citi,demand quick secure amp easy digital payments solutions grows citi treasury trade solutions expanded payment options citi payment exchange institutional clients us integration mastercard send read,0.005513131,0.43602186,0.5584649,0.56,Positive
20/04/2021,Citi,new citi gps report future money learn transition digital money including recent interest central banks offering digital currency,0.014970711,0.8863659,0.09866352,0,Neutral
16/04/2021,Citi,would like learn global fintech topics including future money embedded finance payments watch replays citdigimoney symposium,0.004946767,0.6479574,0.3470958,0,Neutral
09/04/2021,Citi,citi trusted partner clients uae years listen rand najjar abu dhabi corporate banking head tells us city works lives,0.02849368,0.83242536,0.13908102,0,Neutral
08/04/2021,Citi,spring citi helps clients make payments way simple safe seamless prepared global transformation adoption digital payments,0.002167522,0.18878578,0.80904675,0.81,Positive
06/04/2021,Citi,citi global coheads mampa cary kochman mark shafir share insights current trends shaping global mergers amp acquisitions market listen,0.03271811,0.9182128,0.049069278,0,Neutral
01/04/2021,Citi,second episode new podcast series embracing complexity experts discuss use outsourcing asset management rise cloud service providers increasing impact regulation oversight thirdparty relationships,0.004518353,0.5695028,0.42597884,0,Neutral
31/03/2021,Citi,rt edskyler right vote foundation american democracy citi supports fundamental right taken step,0.012976825,0.68765634,0.2993669,0,Neutral
30/03/2021,Citi,citi proud received top rankings latin america africa parts europe euromoney trade finance survey results thank clients support read,0.001969919,0.07902673,0.91900337,0.92,Positive
26/03/2021,Citi,excited welcome erika irish brown new chief diversity equity inclusion officer global head talent citi,0.000843686,0.01371307,0.98544323,0.99,Positive
25/03/2021,Citi,join us monday march citidigimoney symposium instalment focus cryptocurrencies future money banking cloud well big tech amp banking register info please visit,0.002026859,0.45206094,0.5459122,0.55,Positive
23/03/2021,Citi,citi proud recognized largest affordable housing lender country ahfmag year row look forward continuing efforts providing equity workforce housing projects minority managers read,0.001219194,0.06596548,0.9328155,0.93,Positive
22/03/2021,Citi,across globe trade finance digitizing increasing speed electronic signatures simple way industry save time accelerate transactions companies get financing need quickly learn,0.005758579,0.3821942,0.6120472,0.61,Positive
19/03/2021,Citi,dont miss upcoming citidigimoney sessions march look fintech around world amp hosting live game decide future money march explore cryptocurrencies future payments amp embedded finance register,0.004643804,0.42334256,0.5720136,0.57,Positive
17/03/2021,Citi,together citi mancity helping increase visibility women football proving generation aspiring female players elite professional athletes tomorrow watch full building future episode,0.001886965,0.1821147,0.8159984,0.82,Positive
16/03/2021,Citi,fostering inclusive culture drives performance deirdre dunn global cohead rates ayesa latif head emea efx sales share thoughts womenshistorymonth,0.0242506,0.8497816,0.12596786,0,Neutral
16/03/2021,Citi,member financial taskforce proud celebrate five years since buckingham palace signing continue commitments end illegal wildlife trade,0.002555655,0.11538071,0.8820636,0.88,Positive
11/03/2021,Citi,citi proud support mancity pioneer progress women football push boundaries provide equitable resources opportunities watch full building future episode,0.001656852,0.08354082,0.91480243,0.91,Positive
11/03/2021,Citi,mrs laura bush former first lady us key advocate advancement education amp women rights citi ida liu head private bank privilege speaking mrs bush citi women leadership series read,0.044142183,0.89545524,0.060402628,0,Neutral
11/03/2021,Citi,citi network seen presence employees cities across globe us colleagues thrive east coast west coast hear scott damassa citi treasury trade solutions san francisco offer,0.002904393,0.3155023,0.6815933,0.68,Positive
10/03/2021,Citi,show strong confident woman order fight gender biases simply citi director global consumer marketing nikki darden discusses importance authenticity adobe,0.04204229,0.7066545,0.25130314,0,Neutral
09/03/2021,Citi,young girls deserve see represented positions power including football pitch proud support mancity build progress theyve made womens football watch full building future episode,0.003516274,0.08196652,0.9145172,0.91,Positive
08/03/2021,Citi,minimizing disruption financial supply chains maximizing access cash needed key priorities companies companies improve liquidity working capital volatile uncertain times read,0.046071008,0.6967664,0.2571626,0,Neutral
08/03/2021,Citi,citi inaugural global virtual series women leadership celebrate progress made women respective industries amp bring together leaders discuss education entrepreneurship future work geopolitics sports amp technology,0.001920014,0.200003,0.798077,0.8,Positive
05/03/2021,Citi,global trade supply chains need build smarter resilient sustainable supply chains companies looking latin america help diversify implement digital trade initiatives learn,0.011724921,0.44485736,0.54341775,0.54,Positive
04/03/2021,Citi,citi named best global bank liquidity management global finance second year row citi also named best bank financial institutions best cash pooling solution received number regional awards read,0.002919784,0.15401526,0.8430649,0.84,Positive
03/03/2021,Citi,trailblazers pave path come jane rest us citi thank billiejeanking done advance womens rights amp pay equity,0.008866363,0.3426369,0.6484966,0.65,Positive
03/03/2021,Citi,thank ifrtweets naming citi derivatives house interest rate derivatives house bank governments emerging markets bond house emerging emea bond house ifrawards,0.029079886,0.88556427,0.08535579,0,Neutral
03/03/2021,Citi,citi foundation partnered rcitiesnetwork launch catalyzing city resilience solutions program asia pacific working municipal governments empower smbs response impact ongoing pandemic,0.013965206,0.65143776,0.334597,0,Neutral
01/03/2021,Citi,jane fraser first day ceo proud past optimistic future champion excellence together ready transform bank harness tremendous potential firm,0.00154621,0.04823977,0.950214,0.95,Positive
01/03/2021,Citi,investment gap climate action trillion per year find narrow gap latest citi gps report,0.040619835,0.8521577,0.10722248,0,Neutral
26/02/2021,Citi,founding supporter livingcities closing gaps network citi foundation helping bring together leaders across sectors committed advancing racial equity communities,0.003218837,0.32386354,0.67291754,0.67,Positive
26/02/2021,Citi,future digital money play tokens accounts across legal instruments find take trajectory digital payments,0.017030854,0.89366174,0.08930748,0,Neutral
26/02/2021,Citi,paralympic gold medalist kadeena cox wants pave way black athletes come create change allows racially inclusive environment para athletics para cycling blackhistorymonth,0.005579591,0.49787763,0.49654287,0,Neutral
25/02/2021,Citi,part blackhistorymonth diversity scholar stephaniecreary shared citi colleagues importance creating workplace committed equity impact company performance learn citi commitment racial equity,0.010847652,0.7235785,0.2655739,0,Neutral
24/02/2021,Citi,afrolatina paralympic gold medalist nicky nieves passionate creating diverse opportunities volleyball world hear believes see blackhistorymonth,0.005392121,0.39045733,0.60415053,0.6,Positive
24/02/2021,Citi,audience leo arduini emea head markets financialnews reflecting citi rapid response onset pandemic healthy industry competition trading careers remain endlessly fascinating nextgen talent,0.003802913,0.121897765,0.87429947,0.87,Positive
